出発地のノード番号,到着側のノード番号,ウェイの距離[m]
16630,16632,15.97
16632,16635,13.44
16635,16634,20.03
16634,16633,12.16
16633,16631,9.29
16631,16629,11.99
16629,16627,11.42
16627,16625,5.99
16625,9806,45.93
9806,9797,67.88
9797,5176,11.29
16384,16376,17.56
16376,16371,9.75
16371,16367,6.14
16367,16365,11.34
16365,16372,17.21
16372,16378,21.05
16378,16381,8.83
16381,16379,9.3
16379,16374,11.19
16374,16366,17.48
16366,16355,20.45
16355,16346,20.83
16346,16340,16.02
16340,16333,14.13
16333,16331,9.38
16331,16336,15.75
16336,16338,21.64
16338,16339,15.89
16339,16349,21.54
16349,16361,18.94
16361,16380,25.36
16380,16383,12.33
16383,16386,10.1
16386,16390,7.11
16390,16404,26.3
16404,16415,12.82
16415,16422,14.01
16422,16477,14.48
16477,16487,11.68
16487,16493,16.53
16493,16501,19.6
16501,16506,13.24
16506,16512,29.6
16512,16517,10.95
16517,16548,14.89
16548,16572,10.57
16572,16577,9.21
16577,16581,9.18
16581,16587,12.33
16587,16591,14.12
16591,16582,52.43
16582,16595,26.87
16595,16580,18.38
16580,16573,14.17
16573,16550,23.21
16550,16536,21.81
16536,16531,13.41
16531,16519,12.48
16519,16514,18.11
16514,16513,14.12
16513,16515,15.21
16515,16516,17.37
16516,16520,7.83
16520,16566,16.87
16566,16596,21.97
16596,16605,21.13
16605,17503,10.55
17503,16611,5.15
13777,13776,9.04
13776,13761,16.15
13761,13751,12.88
13751,13713,21.92
13713,13696,19.95
14577,2623,6.33
2623,14611,147.77
14611,14638,153.79
14638,14665,154.01
15050,15045,59.23
15045,15043,27.13
15043,15040,16.87
15040,15038,14.85
15038,15049,202.45
14374,14368,22.81
14368,21092,9.85
21092,21091,18.44
21091,14342,14.58
14342,14337,13.55
14337,21047,5.42
21047,14346,9.62
14346,14350,5.79
14350,21090,6.01
21090,21048,7.17
21048,21089,4.35
21089,14347,6.34
14347,14338,8.96
14338,21088,6.27
21088,14330,10.43
14330,14325,12.8
14325,14321,6.5
14321,14323,13.66
14323,14328,11.07
14328,14333,16.16
14333,21084,12.1
21084,14340,12.1
14340,14369,11.12
13905,13901,9.38
13901,13894,13.14
13894,13885,13.62
13885,13875,20.72
13875,13870,6.0
14034,13903,176.18
15543,15553,241.91
14553,5422,18.4
5422,5423,17.19
5423,14563,24.17
14563,14558,14.19
14558,14561,13.7
14561,14562,18.35
14562,21108,13.35
21108,14559,17.39
14559,21107,14.39
21107,14554,9.69
14554,14550,11.61
14550,14544,12.12
14544,14540,11.46
14540,21106,3.66
21106,14537,24.31
14537,14536,59.16
14536,14535,4.0
14535,16571,192.94
16571,14531,11.03
14531,14534,15.68
14534,14539,17.22
14539,14541,9.37
14541,14546,11.42
14546,14547,14.95
14547,21111,9.48
21111,21110,48.04
21110,21109,32.14
21109,14549,19.93
14549,14551,44.1
13696,13642,8.85
13642,13701,15.4
13701,13721,22.01
13721,13739,18.04
13739,13757,17.83
13757,13760,7.19
16801,16810,23.94
16810,16816,47.56
16816,16820,22.12
16820,16827,11.53
16827,16830,29.42
16830,16835,11.55
15232,17511,11.96
17511,15175,87.84
16270,7022,6.15
7022,16298,105.34
16055,16063,38.5
16063,16064,21.42
16064,16070,50.48
16070,16073,18.17
16073,16139,41.02
16139,16153,12.58
16120,19544,1.45
19544,19545,35.33
19545,19546,72.69
19546,19547,48.82
19547,19548,28.4
19548,22861,10.97
22861,19549,32.32
19549,19551,23.47
19551,19552,24.42
19552,19553,38.78
19553,16399,53.88
16399,16400,86.2
16400,16125,24.31
16457,14593,25.5
14593,16356,119.77
16356,16129,78.07
14286,14075,242.52
15090,15094,18.88
15094,15095,7.57
15095,15098,11.47
15098,15100,8.82
15100,15104,31.68
15104,15105,10.21
15105,15108,21.06
16033,16045,70.04
16045,16061,65.68
16061,16071,65.05
16071,16091,10.68
16091,16159,34.28
16159,16164,57.37
16164,16179,99.15
13639,13655,57.18
13655,13651,39.92
13651,13638,22.85
13638,13605,11.82
13605,13596,48.23
13596,13486,62.9
15591,15592,14.48
15592,15593,45.63
15593,15594,31.62
15594,15603,32.02
15603,15609,44.58
15609,15622,17.06
15622,15626,18.34
16571,14447,36.78
14447,14441,13.84
14441,14408,13.11
14408,14379,33.56
14379,21095,7.09
21095,14370,24.51
14370,14348,11.26
14348,14336,6.05
14336,14335,20.42
14335,21094,22.95
21094,14317,14.69
14317,14310,9.51
14310,14305,20.83
14305,14290,23.63
14290,14263,20.57
14263,14214,25.72
14214,21079,7.85
21079,14177,14.7
14177,5431,15.76
5431,14151,16.98
14151,14135,14.27
14135,14134,12.22
14134,14137,8.98
14137,14142,8.28
14142,14157,10.52
14157,14180,30.22
14180,14208,12.0
14208,14233,9.04
14233,14239,18.49
14239,14259,9.44
14259,14274,16.95
14274,14279,14.15
14279,14277,13.35
14277,21085,12.75
21085,14268,33.83
14268,14234,11.08
14234,14232,13.05
14232,14253,7.67
14253,14265,12.14
14265,14282,13.24
14282,14302,16.99
14302,14309,24.42
14309,14318,25.44
14318,14326,18.13
14326,14339,21.58
14339,21071,26.15
21071,14369,18.66
14369,14377,16.89
14377,14386,19.96
14386,21105,10.46
21105,21104,14.44
21104,21102,12.44
21102,14436,12.83
14436,14444,9.56
14444,14454,23.18
14454,14532,17.95
14532,14537,28.91
16153,16167,28.39
16167,21377,37.8
21377,21379,34.78
21379,16174,34.83
16174,21378,15.29
21378,16182,10.42
16182,16185,33.18
16185,16189,49.04
16189,16191,25.69
16191,16235,47.64
16235,19273,5.89
15896,18037,37.49
18037,18036,52.31
18036,18038,26.17
18038,18039,32.86
18039,16034,61.49
23113,23109,46.87
23109,23108,19.78
23108,23111,33.21
23111,23112,12.53
23112,23114,23.43
23114,15892,12.96
15892,15896,16.6
17310,17308,72.37
17308,17307,46.53
17307,17306,35.37
17306,17305,45.33
17305,17304,21.2
17304,2247,21.14
2247,17303,2.98
14098,13953,220.88
19561,19562,11.43
19562,19569,87.19
19569,19596,106.14
19706,13074,2.94
13074,13076,8.3
13076,17333,9.28
17333,19729,13.56
19752,19747,47.33
20383,15323,147.8
19594,19605,24.44
19605,19612,9.7
19612,19618,8.52
19618,19614,3.84
19614,19607,4.2
19607,19608,29.8
19608,19615,28.2
19615,19620,39.64
19620,19621,16.93
19621,19625,41.1
19625,19628,11.66
19628,19631,19.08
19631,19634,16.63
19634,19635,16.47
19635,19639,24.68
19639,19644,15.94
19644,19649,44.9
19649,19651,14.23
19651,19652,21.65
19652,19653,15.76
20417,20378,306.5
17827,17803,44.87
17803,17792,17.2
17792,17754,33.55
17754,17733,12.79
17733,17625,46.31
17625,17516,30.75
17516,17498,33.57
17498,17445,22.64
17445,17439,23.52
17439,17436,5.89
17436,17417,26.94
17361,17352,10.87
17352,17338,12.8
17338,17335,5.62
17335,17332,6.62
17332,17321,28.84
17321,17319,8.86
17319,17312,15.84
17312,17299,36.39
17299,17296,8.88
17296,17294,18.8
17294,17301,10.41
17301,17316,24.62
17195,17193,21.67
17193,17189,7.11
17189,17188,18.75
17188,17177,36.7
17177,17173,8.9
17173,17175,14.37
17175,17176,8.98
17176,17178,10.09
17178,17179,14.71
17179,17180,2.24
17180,17181,12.55
17181,17172,38.89
17172,17143,56.1
17143,17140,20.61
17140,17135,17.75
17135,17134,11.54
17134,17133,16.83
17133,17132,10.22
16793,16799,71.49
16799,16798,15.09
16798,16792,37.33
16792,16785,18.35
16785,16776,22.32
16776,16770,12.75
16770,16762,17.77
16762,16752,17.88
16752,16748,7.25
16748,16746,15.94
16746,16742,10.09
16742,16741,1.75
16741,16730,11.27
16730,16724,16.2
16724,16720,6.49
16720,16698,54.14
16698,16686,20.65
16686,16680,10.84
16680,16637,34.12
16936,16832,82.94
17357,17397,64.64
16317,16319,8.33
16319,16326,10.7
16326,16337,14.98
16337,16362,33.73
16362,16385,15.19
16385,16403,8.59
16403,16418,14.09
16418,16479,11.13
16479,16575,51.73
16575,16584,13.8
16584,16603,15.73
16603,16620,13.12
16620,16678,59.58
16678,16716,73.95
16716,16744,38.77
16744,16750,8.2
16750,16773,40.1
16773,16833,94.49
16833,16841,34.48
16841,5658,56.21
17253,17243,11.95
17243,17239,20.58
17239,17238,6.98
17238,17236,14.45
17236,17234,17.01
17234,17230,17.6
17230,17228,6.7
17228,17224,21.35
17224,17225,11.28
17225,17227,6.63
17227,17237,50.51
17237,17240,15.97
17240,17255,32.59
17255,17260,9.98
17260,17261,25.74
17261,17264,8.5
17264,17267,5.17
17267,17278,36.37
17278,17284,23.11
17284,17285,10.53
17285,17286,34.42
17329,17349,19.18
17349,17367,21.5
17813,17790,54.4
17790,17660,63.17
17660,17627,20.8
17627,17522,21.13
17522,17517,9.99
17517,17512,15.8
17512,17509,12.74
17509,17500,13.54
17500,17443,22.34
17443,17438,22.44
17438,17414,29.9
17414,17403,46.42
17403,17402,12.6
17402,17398,17.73
17398,17393,21.3
17393,17390,14.16
17390,17384,31.92
17384,17386,6.92
17386,17389,21.84
17389,17391,15.78
17391,17388,22.81
17388,17382,13.64
17382,17376,12.49
17376,17351,91.08
17351,17346,20.31
17346,17337,12.83
17337,17336,9.41
17336,17328,40.29
17328,17326,25.13
17326,17322,8.24
17322,17327,5.77
17327,17329,11.32
16713,16710,11.78
16710,16702,26.86
16702,16681,86.18
16681,16680,90.27
17316,17331,22.24
17331,17344,20.32
17344,17353,14.92
17353,17358,17.32
17358,17366,15.11
17366,17371,15.0
17371,17394,56.2
17394,17404,58.82
17404,17405,22.0
17405,17407,14.49
17407,17432,24.55
17432,17434,6.7
17434,17442,33.26
17442,17456,30.83
17456,17489,15.54
17489,17514,34.52
17514,17518,13.25
17518,17525,10.82
17525,17616,12.52
17616,17636,16.2
17636,17646,16.03
17646,17694,7.5
17694,17702,18.84
17702,17714,10.54
17714,17737,20.01
17737,17771,17.47
17771,17789,16.74
17789,17794,13.38
17794,17800,9.29
17800,17807,7.31
17807,17809,24.98
17809,17811,13.18
17811,17835,43.61
17835,17852,27.85
17852,17859,15.74
17859,17862,16.77
17862,17866,17.82
17866,17868,16.84
17868,17864,8.86
17864,17865,11.19
17865,17870,10.09
17870,17873,21.83
17873,17871,13.4
17871,17861,25.21
17861,17858,7.98
17858,17857,11.47
17857,17860,6.69
17860,17869,15.28
17869,17872,12.71
17872,17874,7.33
17874,17875,15.23
17875,17904,24.28
17904,17906,15.91
17906,17905,14.76
17905,22362,4.6
17183,17184,8.63
17184,17192,27.95
17192,17196,13.04
17196,17200,35.3
17200,17223,32.06
18022,21076,39.97
21076,18021,15.46
18021,18020,17.84
18020,18019,25.2
18019,18018,22.45
18018,18017,13.74
19799,19773,40.95
19773,19770,13.96
19770,19769,4.55
19769,19763,36.29
19763,19758,39.68
19758,19738,23.52
19738,19708,24.06
19708,19677,20.05
19677,19675,7.56
19675,19670,9.34
19670,19665,15.99
19665,19661,9.27
19661,19659,6.19
19659,19657,13.21
19657,19666,34.96
19666,19673,38.21
19673,19679,20.3
19679,19757,62.33
19757,19766,43.88
19766,19774,18.08
19774,19794,13.8
19794,19803,4.69
19803,19771,22.91
19771,19768,6.16
19768,19767,6.92
19767,19772,9.25
19772,19820,34.76
19820,19824,30.79
19824,19825,12.14
19825,19826,24.61
19826,19830,24.28
19830,19901,36.61
19901,19929,37.59
19929,19930,27.38
19930,19932,12.67
19932,19933,7.55
19933,19931,64.78
19931,19934,20.22
19934,19942,34.48
19942,19946,29.05
19946,19947,27.21
19947,19945,16.26
19945,19944,9.48
19944,19941,22.33
19941,19939,17.03
19939,19938,35.64
19938,19937,11.7
14155,17787,56.65
17787,14166,155.74
14384,14331,222.68
14201,14155,229.05
14083,14079,27.97
14079,14073,27.31
14073,14069,63.98
14069,14062,76.37
14062,14059,13.4
14059,14056,45.4
14056,14052,34.18
14052,14050,10.99
14050,14049,14.48
14049,14038,76.09
14038,14037,50.89
14037,14032,98.45
14021,14022,95.68
21543,21904,92.86
14174,14172,20.16
14201,17788,55.21
17788,14204,159.96
14216,14215,7.11
14061,14071,118.06
3385,14275,76.56
14275,14235,112.49
14196,14199,106.96
14199,14201,33.74
14241,14237,71.22
14237,14235,4.35
15332,15334,70.46
14204,14205,52.54
14205,3457,105.67
3457,22052,4.81
14235,14188,158.85
14188,14186,10.73
14186,14182,19.26
14182,14174,28.5
14166,14168,116.6
14175,14183,128.13
15292,15254,188.54
14155,14152,92.52
14204,10348,107.49
14174,23170,183.39
23170,14169,51.96
14260,14254,60.66
14254,14252,118.89
14159,14163,122.22
14172,14153,106.7
14153,14143,34.43
14143,14130,60.85
14130,14129,13.89
14129,14128,9.41
14637,20856,35.44
20856,20849,29.2
20849,14630,16.12
14630,14632,9.17
14632,14631,74.03
14631,20825,13.64
20825,20828,15.39
20828,20827,19.03
20827,14624,17.49
14624,20826,10.82
20826,20824,19.64
20824,20833,3.56
20833,20823,7.55
20823,14626,12.13
14331,14327,28.47
14327,14320,35.63
14320,14319,4.99
14319,14314,19.76
14314,14307,48.42
14307,14295,44.55
14295,14216,266.27
20432,14269,136.2
14269,14261,38.99
14261,14260,14.81
14235,19286,184.77
19286,14216,49.01
14542,3433,30.41
3433,19410,74.85
19410,19411,115.59
19411,14607,75.87
14031,14030,15.7
14030,14029,29.44
14029,14028,26.4
14028,14027,19.73
14027,14026,75.04
14026,14023,62.78
4117,4115,60.19
4115,4114,11.64
4114,4111,33.3
4111,4109,46.85
4109,4108,53.5
4108,4107,18.25
4107,4106,7.75
4106,4102,41.44
4102,4101,18.76
3788,3787,19.08
3787,3783,37.67
3783,3777,27.21
3777,3776,17.36
3776,3769,10.65
3769,3766,11.74
3766,3755,43.82
3771,3763,25.46
3763,3761,44.58
3761,3760,28.72
3760,3754,32.38
3754,3751,32.81
3751,3749,88.07
3749,3748,35.6
3748,3747,84.99
3747,3746,12.32
3875,3952,239.03
3418,3340,211.74
3595,21628,115.21
21628,17700,7.2
4003,3999,89.53
3999,3879,112.07
3932,4023,113.01
3867,3880,154.35
15616,3459,21.04
3459,3485,104.04
4147,4156,118.85
4156,4159,97.09
4116,4104,151.53
4104,17731,108.97
3880,3916,70.21
3916,4003,177.96
3742,3771,130.28
3485,3487,30.39
3487,3488,157.45
3438,3436,87.3
3436,15617,49.1
15617,15618,39.77
15618,15619,17.31
15619,15620,8.7
15620,15621,8.96
3462,3458,42.77
3458,3452,166.17
3452,3440,34.41
3440,3438,62.41
3642,3727,103.45
3727,3742,108.75
4051,4028,28.83
4028,4017,58.7
4017,4003,18.38
3466,7541,66.06
7541,3467,0.98
3467,3468,75.29
3468,3484,129.5
3484,3485,45.44
3340,3167,208.53
17735,4112,50.82
4112,4105,56.15
4105,4103,9.62
4103,4101,9.01
3601,3602,60.6
3602,3603,5.94
3603,3609,60.33
3609,3626,127.35
3491,3492,17.34
3492,3493,38.88
3493,3494,25.19
3494,3495,21.27
4171,4170,66.05
4170,4168,51.75
4168,4167,9.73
4167,4164,63.4
4164,4159,41.11
4023,4027,21.04
4027,4040,24.76
4040,4096,47.82
4096,4099,55.98
4099,4100,1.75
3538,3497,215.78
4101,4066,88.67
4066,4047,16.99
4047,4061,23.91
4061,4065,37.53
4065,4063,11.72
4063,4051,10.81
17726,3947,117.08
3947,3953,9.21
3953,4011,54.8
4011,4016,10.09
4016,4009,15.4
4009,4025,27.19
4025,4038,55.07
4159,4163,24.94
4163,4165,51.47
4165,4169,59.71
4169,4179,55.76
4179,4182,61.07
4182,4183,71.82
4183,13288,35.11
3453,20361,4.74
20361,3483,83.95
3483,3489,53.35
3489,3490,58.38
3490,3498,71.23
3498,18857,83.53
18857,3550,144.62
3550,17364,206.36
17364,3592,76.76
3592,18953,56.58
18953,3593,54.15
3593,3594,58.82
3594,3596,30.47
4159,4158,18.36
4158,4157,56.67
4157,4155,26.72
4155,4154,12.66
4154,4149,71.87
4149,4146,34.98
4146,4144,31.8
4144,17738,14.05
15279,15271,39.76
15271,15258,18.83
15258,15250,20.99
15250,15215,47.36
15215,15212,36.36
15212,15207,19.71
15207,15203,5.17
15203,15177,74.73
15177,15171,51.05
18008,18007,6.87
18007,18006,7.35
18006,18003,62.34
18003,17996,50.21
17996,17992,10.39
17992,17987,11.0
17987,17986,62.81
17986,17985,11.43
17985,17984,53.08
17235,17233,8.25
17233,17231,9.66
17231,17229,11.38
17229,17222,30.19
17222,17203,26.5
17203,17199,36.38
17199,17197,13.29
17197,17190,49.62
17190,17645,36.72
17251,17263,81.33
17263,17266,7.85
17266,17269,16.37
17269,17270,6.11
17270,17271,48.19
17271,17272,1.75
17272,17273,18.96
17273,17274,10.25
17274,17275,13.36
17275,17280,45.63
17435,17513,246.37
17244,17247,17.42
17247,17248,22.86
17248,17249,12.9
17249,17256,60.01
17256,17258,10.67
17258,17254,11.12
17254,17252,7.45
17252,17251,40.14
17334,17283,244.44
17289,17350,303.09
16042,16057,110.42
16057,16060,22.19
16060,16066,10.47
16066,16069,17.65
16069,16093,17.72
16093,16128,12.94
16128,16132,14.03
16132,16143,19.15
16143,16154,10.75
16154,16160,14.4
16160,16163,12.92
16466,16488,13.3
16488,16497,31.66
16497,16491,15.48
16491,16486,10.22
16486,16461,22.85
16461,16398,23.01
16398,16368,32.02
16368,16345,41.1
16345,16324,31.37
16324,16304,13.4
16304,16296,24.6
16296,16285,57.78
16285,16269,23.47
17067,17068,23.32
17068,17069,18.75
17069,17072,33.04
17072,17076,22.48
17076,17098,46.5
17098,17099,10.41
17099,17102,50.67
17102,17101,24.37
17101,17100,37.49
17100,17103,37.05
17103,17105,37.9
17105,17109,50.9
17109,17110,87.43
17110,17108,33.19
17108,17107,19.26
17191,17232,87.71
17107,17106,18.27
17052,17129,109.52
17194,17241,99.65
17910,17908,13.18
14794,14737,18.67
14671,14670,30.95
15993,15995,27.71
15995,16009,44.25
16009,16025,9.54
16025,16029,21.28
16029,16032,12.68
16032,16031,1.96
16031,16038,43.22
16038,16040,11.76
16040,16039,4.73
16039,16028,51.84
16028,16011,40.84
16011,15996,63.64
15996,15994,43.92
15994,15992,9.02
15992,15989,33.34
15989,15990,21.65
15990,15991,21.86
15991,15997,39.56
15997,16012,8.68
16012,16026,8.24
16026,16067,151.66
16067,16068,15.57
16255,16256,14.19
16256,16260,42.35
16260,16265,40.88
16265,16274,17.09
16274,16277,19.78
16277,16271,8.05
16271,16272,8.15
16272,16282,10.47
16282,16302,28.34
16302,16332,43.65
16332,16354,22.36
16354,16363,22.1
16363,16373,18.46
16373,16388,10.09
16388,16412,12.35
16412,16428,17.09
16428,3724,10.71
3724,3723,14.77
3723,16466,13.97
14583,14575,19.13
14575,14545,56.68
14545,14538,20.01
14538,14533,12.92
14533,14530,20.88
14530,14519,14.0
14519,19358,8.79
19358,19357,21.06
19357,14490,5.01
14490,14469,10.49
14469,14463,7.76
14463,14453,13.77
14453,14448,27.87
14448,14440,28.74
14440,14437,18.8
14437,14383,40.23
14383,14378,26.88
14378,14344,21.23
14344,14324,12.14
14324,14303,17.36
14303,14262,19.99
14262,14236,6.96
14236,14209,12.04
14209,14193,17.54
14193,14167,15.94
17129,17194,107.58
17903,17877,76.65
14167,14154,4.12
14154,14136,8.97
14136,14131,5.34
14131,14116,21.1
14116,14087,23.22
14087,14067,20.64
14067,14051,17.28
14051,14033,38.06
14033,14019,23.0
14019,13957,40.75
13957,13946,8.38
13946,13940,4.37
13940,13932,27.05
13932,13868,23.39
13868,13837,26.08
13837,17186,69.96
17186,13652,28.01
13652,13559,85.51
13559,13524,17.26
13524,13425,30.63
13425,16593,33.88
16593,13291,24.33
13291,13285,12.0
13285,13284,24.45
13284,13281,31.09
13281,13199,38.67
13199,13096,33.28
13096,13065,34.22
13065,13060,12.88
13060,13049,23.06
13049,13040,36.16
14871,14873,22.1
14873,14876,12.34
14876,14878,40.43
14878,14879,13.71
14879,14881,18.18
14881,14885,50.23
14885,14886,27.38
14886,14888,10.83
14888,14890,19.6
14890,14892,12.28
14892,14900,61.15
14900,14941,22.88
14941,15032,50.07
15032,15035,27.52
15035,15037,30.14
15037,15039,26.35
15039,15041,15.88
15041,15044,28.53
15044,15046,5.15
15046,15047,1.83
15047,15048,25.63
15048,15053,45.26
15053,15056,11.1
15056,15059,27.67
15059,15061,21.28
15061,15063,17.81
15063,15065,6.6
15065,15066,2.44
15066,15092,32.44
15092,15097,8.12
15097,15101,12.14
15101,15107,10.16
15171,15163,30.25
15163,15153,41.11
15153,15138,15.19
15138,15118,24.48
15118,15116,11.93
15116,15112,23.45
15112,15110,21.26
15110,15103,15.37
15103,15089,46.89
15089,15080,14.81
15080,15062,24.78
15062,15058,40.34
15058,15055,28.77
15055,15052,11.48
15052,15042,76.32
15042,15036,63.79
15036,14990,61.24
14990,14980,15.68
14980,14907,24.33
14907,14897,21.85
14897,14895,21.73
14895,14891,37.7
14891,14889,10.3
14889,14887,16.6
14887,14884,47.45
14884,14880,21.57
14880,14877,25.62
14877,14875,26.25
14875,14872,30.83
14872,14870,17.61
14870,14869,41.24
14869,14865,59.68
14865,14826,18.35
14826,14794,11.06
15987,15901,65.26
15901,15683,163.74
15683,15623,12.98
16599,16598,49.96
16598,16578,39.65
16578,16569,15.51
